SOURCE	TARGET	LEVEL
The Antiguan and Barbudan Carnivals replaced the Old Time Christmas Festival in 1957, with hopes of inspiring tourism.	Die Karneval Antiguan und Barbudan ersetzten 1957 das Weihnachtsfest der Alten Zeit mit der Hoffnung, den Tourismus anzuregen.	0.27960546611776144
For this reason most of the surviving vases come from Etruscan necropolises.	Aus diesem Grund stammen die meisten der überlebenden Vasen aus etruskischen Nekropolen.	0.6667583436984487
After escaping, Dan, Amy, and Nellie head for Egypt, as hinted in the anagram.	Nach der Flucht, Dan, Amy, Nellie und Kopf nach Ägypten, wie im Anagramm angedeutet.	0.2642487565474464
After Pinball Alley, racers briefly mush along the Yukon River before climbing the riverbank to the Carmacks checkpoint.	Nach Pinball Alley musen Rennfahrer kurz entlang des Yukon River, bevor sie den Flussufer zum Carmacks Checkpoint klettern.	0.06136232024210444
David Hunt, 87, American Christian apologist and author, natural causes.	David Hunt, 87, amerikanischer christlicher Apologe und Autor, natürliche Ursachen.	0.4234011438882627
Warner Bros. optioned the screenplay and greenlit the film in 1973.	Warner Bros. entschied sich für das Drehbuch und beleuchtete den Film 1973.	-0.5406806312641724
Columns became narrower, intercolumniations wider.	Spalten wurden schmaler, Interkolumnierungen breiter.	-0.4663736571351793
Commoners were regularly recruited to serve in the royal army or the magnates' retinues to replace the noblemen who had perished during the fights.	Die Commoners wurden regelmäßig rekrutiert, um in der königlichen Armee zu dienen, oder die Retinuen der Magnaten, um die Adligen zu ersetzen, die während der Kämpfe umgekommen waren.	0.4748397763964634
Fortunately, a storm prevented the onslaught from sacking Sogod and Cabalian.	Glücklicherweise verhinderte ein Sturm den Ansturm, Sogod und Cabalian zu überfallen.	0.5490141552904629
In the Guangzhou Open Cîrstea advanced to the semifinals before losing to Laura Robson.	Im Guangzhou Open stieg Cîrstea ins Halbfinale vor Laura Robson.	-4.42528158734076
Raonic withdrew from the China Open prior to his semifinal match due to an ankle injury sustained in the quarterfinal.	Raonic zog sich vor seinem Halbfinale wegen einer Knöchelverletzung im Viertelfinale von den China Open zurück.	0.37360198042179626
In 1811, royalist troops defeated the insurgents under José Calixto Martinez at the Battle of Los Llanos de Santa Juana.	1811 besiegten royalistische Truppen die Aufständischen unter José Calixto Martinez in der Schlacht von Los Llanos de Santa Juana.	1.2646237366438773
A stockade and four blockhouses protected what was called Cantonment Jordan.	Eine Lagerhalle und vier Blockhäuser schützten das so genannte Cantonment Jordan.	0.2531745760891187
Captain Doc Kuhn once returned a kickoff 80 yards.	Kapitän Doc Kuhn gab einmal einen Kickoff 80 Meter zurück.	0.5195368010783558
However, with guidance from Cyan, he defeats all the Disciples except for the last, Judas, who Cyan tells him not to kill.	Doch unter Anleitung von Cyan besiegt er alle Jünger außer dem letzten Judas, dem Cyan sagt, er solle nicht töten.	0.3375850628223008
Rákóczi invaded Royal Hungary and Moravia in 1644, but the Ottomans ordered him to retreat.	1644 marschierte Rákóczi in das königliche Ungarn und Mähren ein, doch die Osmanen befahlen ihm, sich zurückzuziehen.	-0.2999964218885039
Retrieved December 27, 2014.</ref><ref>[[Loïc Wacquant]].	27. Dezember 2014. < / ref > < ref > [[Loïc Wacquant]]	-3.66568383110283
Since ferrite is softer than pearlite, the two microstructures combine to increase the ductility of the alloy.	Da Ferrit weicher ist als Pearlit, verbinden sich die beiden Mikrostrukturen, um die Duktilität der Legierung zu erhöhen.	0.1845362262057504
Lucius Cornelius Lentulus Cruscellio, proscribed by the triumvirs in 43 BC, but escaped, and was later reconciled with them.	Lucius Cornelius Lentulus Cruscellio, 43 v. Chr. von den Triumviren verboten, entkam aber und wurde später mit ihnen versöhnt.	0.5490141552904629
They ridiculed flappers and proclaimed that feminism was immoral.	Sie verspotteten Flappers und verkündeten, dass Feminismus unmoralisch sei.	0.2301406625243964
In 2011 they occupied 14 out of a possible 16 Grand Slam semifinal slots.	2011 belegten sie 14 von möglichen 16 Grand Slam Halbfinalplätzen.	0.07705570968087028
At ECW Ultra Clash 1993, the Headhunters defeated Pérez and DeMott in a "baseball bat" match.	Beim ECW Ultra Clash 1993 besiegten die Headhunters Pérez und DeMott in einem Baseballschlägerspiel.	-0.2938140707399892
Shoal Creek has an abundance of dragonflies and damselflies.	Shoal Creek hat eine Fülle von Libellen und Fliegen.	0.4424612309483121
The army proceeded to recapture Dol and subdued Brittany.	Die Armee fuhr fort, Dol zurückzuerobern und die Bretagne zu bezwingen.	0.2754430900073829
Meanwhile, I./KG 55 struck at Bournemouth and Portsmouth.	Inzwischen schlug die I. / KG 55 in Bournemouth und Portsmouth.	0.6124003193875606
The Articles of Favourable Treatment of the Great Qing Emperor after His Abdication	Die Artikel über die günstige Behandlung des großen Qing-Kaisers nach seiner Abdankung	0.6808892154121393
The Mexican Empire joined the Entente in the Great War.	Das mexikanische Reich schloss sich der Entente im Großen Krieg an.	0.330855255479669
On 22 October the SADF airlifted more personnel and a squadron of Eland armoured cars to bolster UNITA positions at Silva Porto.	Am 22. Oktober hob die SADF mehr Personal und eine Staffel gepanzerter Fahrzeuge von Eland auf, um die UNITA-Positionen in Silva Porto zu stärken.	0.10761086055880263
Both Plutarch and Suetonius say that Caesar waved him away, but Cimber grabbed his shoulders and pulled down Caesar's tunic.	Sowohl Plutarch als auch Suetonius sagen, dass Caesar ihn wegwinkte, aber Cimber packte seine Schultern und zog Caesars Tunika herunter.	0.3009169096848736
The chalk contains many fossils such as ammonites and nautilus.	Die Kreide enthält viele Fossilien wie Ammoniten und Nautilus.	0.6672453071408975
Unfortunately, their crossing also coincided with the great swelling of the infamous witchcraft delusion.	Leider fiel ihre Überquerung auch mit der großen Schwellung des berüchtigten Hexenwahnsinns zusammen.	0.21514644882177766
At the Víctor "The Bodyguard" Memorial Cup, Pérez defeated Freddie "Blitz" Lozada.	Beim Víctor "The Bodyguard" Memorial Cup besiegte Pérez Freddie "Blitz" Lozada.	0.2704905066660976
This regiment surrendered with the Army of Tennessee at Greensboro, North Carolina, 26 April 1865.	Dieses Regiment ergab sich mit der Army of Tennessee in Greensboro, North Carolina, am 26. April 1865.	-1.6644128631382868
Jackie also started a dalliance with the now available Mike Bauer after she hired him as her attorney.	Jackie begann auch eine dalliance mit dem jetzt verfügbaren Mike Bauer, nachdem sie ihn als ihren Anwalt eingestellt.	0.07838887735457466
Miami senior quarterback Kyle Wright threw for 275 yards and two touchdowns, and completed 21 of 26 passes.	Miami Senior Quartier Kyle Wright warf 275 Meter und zwei Touchdowns, und absolvierte 21 von 26 Pässen.	0.025617653425401715
Williams also possesses a very solid and powerful overhead.	Williams besitzt auch einen sehr soliden und kraftvollen Overhead.	0.5879990849946551
On 7 June, King George VI of the United Kingdom inspected the battleship.	Am 7. Juni inspizierte König George VI. des Vereinigten Königreichs das Schlachtschiff.	-0.09311223320412178
They performed as élite shock troops for the battalion.	Sie traten als Eliten Schocktruppen für das Bataillon auf.	0.382296874050048
Finally, enraged by Heathcliff's constant appearance and foul parlance, he forbids Heathcliff from visiting Catherine altogether.	Schließlich, wütend von Heathcliffs beständigem Aussehen und üblem Sprachgebrauch, verbietet er Heathcliff, Catherine insgesamt zu besuchen.	-0.10208098473870077
Logan, however, finds out that Saul Creed betrayed them to Essex, and drowns Saul Creed in a potion of Essex's.	Logan erfährt jedoch, dass Saul Creed sie Essex verraten hat und ertränkt Saul Creed in einem Trank Essex 's.	0.4090257576531216
On June 12, 1989, Leonard defended the WBC Super Middleweight Championship in a rematch with Thomas Hearns at Caesar's Palace.	Am 12. Juni 1989 verteidigte Leonard die WBC Super Middleweight Championship in einem Rematch mit Thomas Hearns im Caesar 's Palace.	0.5516306520421622
Claudius Saturninus, a jurist during the reigns of Antoninus Pius and Marcus Aurelius, and the author of Liber Singularis de Poenis Paganorum.	Claudius Saturninus, Jurist während der Regierungszeit von Antoninus Pius und Marcus Aurelius, und Autor von Liber Singularis de Poenis Paganorum.	0.5332887233947842
Sicily was racked by turmoil as petty fiefdoms battled each other for supremacy.	Sizilien wurde von Aufruhr erschüttert, als sich kleine Lehen um die Vorherrschaft kämpften.	-0.0758380287706738
And yet, "He perhaps takes too little pains, and indulges in too much wayward caprice in both."	Und doch: "Er nimmt vielleicht zu wenig Schmerzen und gönnt sich zu viel eigensinnige Gefangenschaft in beiden".	0.31688718359557017
Noblewomen also bore patronymics and surnames in the same manner and never bore their husband's surname.	Edle Frauen trugen auf die gleiche Weise auch Vatronymik und Familiennamen und nie den Nachnamen ihres Mannes.	-0.14588823128334732
After 1492, European exploration and colonization of the Americas revolutionized how the Old and New Worlds perceived themselves.	Nach 1492 revolutionierte die europäische Erforschung und Kolonisierung Amerikas das Selbstverständnis der Alten und Neuen Welt.	0.4481139087233041
A handful of forces rallied in Masindi to plan a counterattack to retake Kampala.	Eine Handvoll Kräfte versammelten sich in Masindi, um einen Gegenangriff zu planen, um Kampala zurückzuerobern.	-0.40337070623665133
Evashevski also played in the same Michigan backfield with David M. Nelson, a fellow alumni of Northwestern High.	Evashevski spielte auch im selben Michigan Backfield mit David M. Nelson, einem Alumni von Northwestern High.	0.03682435701817599
English explorer Henry Hudson, in the employ of the VOC, sailed the Halve Maen through the Narrows into Upper New York Bay.	Der englische Entdecker Henry Hudson segelte im Einsatz der VOC die Halve Maen durch die Narrows in die Upper New York Bay.	0.2955701291327545
A legionnaire sentry relieves his fellow guardsman as the lead Gurkha cuts a hole in the legion's barbed wire fence using wire snips.	Ein Legionär Wachmann entlastet seinen Gefährten, wie die Blei Gurkha schneidet ein Loch in der Legion Stacheldrahtzaun mit Drahtschnipsel.	-0.24097430397959266
She becomes annoyed with Kim's meddling and injects her with potassium chloride.	Sie ärgert sich über Kims Einmischung und injiziert sie mit Kaliumchlorid.	-0.8023645442717372
Djokovic thus advanced to his eleventh US Open semifinal in as many appearances.	Djokovic avancierte damit in ebenso vielen Auftritten zu seinem elften US Open Semifinale.	0.14009224821294652
The French mariner, Louis de Freycinet, and his wife Rose de Freycinet, visited Parramatta and dined with the Macquaries.	Der französische Mariner Louis de Freycinet und seine Frau Rose de Freycinet besuchten Parramatta und aßen mit den Macquaries.	-0.014456654228398537
Memoirs of the Museum of Anthropology, University of Michigan, no.	Memoirs of the Museum of Anthropology, University of Michigan, no.	0.7301135825973649
Heartland filmed some of its interiors at an abandoned military base, Currie Barracks,	Heartland filmte einige seiner Innenräume auf einem verlassenen Militärstützpunkt, Currie Barracks,	-0.0433512145038501
The two battled to a standstill and eventually rendered one another comatose.	Die beiden kämpften zum Stillstand und machten sich schließlich komatos.	-0.3764126350997996
The Alabama Supreme Court affirmed seven of the eight convictions and rescheduled the executions.	Der Oberste Gerichtshof von Alabama bestätigte sieben der acht Verurteilungen und setzte die Hinrichtungen um.	0.202696933255048
With his dying breaths, Steelhorn cursed humans for their treachery.	Mit seinen sterbenden Atemzügen verfluchte Steelhorn die Menschen wegen ihres Verrats.	0.37360198042179626
Barnabas's Infatuation with Kitty Soames, episode 844 to 885.	Barnabas Verliebtheit mit Kitty Soames, Folge 844 bis 885.	0.2953264898364369
At the same time, plants such as conifers, cordaitales, cycads, and horsetails, greened the New Mexican landscape.	Gleichzeitig grünten Pflanzen wie Nadelbäume, Cordaitales, Cykaden und Schachtelhalme die neue mexikanische Landschaft.	0.4268693993911333
Svätopluk allied himself with the Franks and assisted them to seize Rastislav in 870.	Svätopluk verbündete sich mit den Franken und half ihnen, Rastislav im Jahr 870 zu ergreifen.	0.13930621812421776
For pregnancy 100 mg/day; for lactation 155 mg/day.	Für Schwangerschaft 100 mg / Tag; für Stillzeit 155 mg / Tag.	-0.01123807472846137
Cilicia Rubenid dynasty List of monarchs of the Armenian Kingdom of Cilicia	Liste der Monarchen des armenischen Königreichs Zilizien	0.1356221128376834
Searchlights placed atop the Labor Federation building, then the tallest in Israeli Jerusalem, exposed and blinded the Jordanians.	Die Suchscheinwerfer, die auf dem Gebäude der Arbeiterföderation, dem damals höchsten in Israel, aufgestellt wurden, enthüllten und blendeten die Jordanier.	-0.1788171234607848
A chronicle describes Trussell as one "who cannot disagree with himself and, therefore, shall ordain for all".	Eine Chronik beschreibt Trussell als einen, "der nicht mit sich selbst uneins sein kann und daher für alle ordiniert wird".	1.0657639783304047
Trams in Africa Trams in Asia Trams in Australia Trams in Europe Trams in New Zealand Streetcars in North America Trams in South America	Straßenbahn in Afrika Straßenbahn in Asien Straßenbahn in Australien Straßenbahn in Europa Straßenbahn in Neuseeland Straßenbahn in Nordamerika Straßenbahn in Südamerika	-0.2426180702826857
British Lord High Commissioners during the protectorate	Britischer Lord High-Kommissar während des Protektorats	0.2642487565474464
Authors wrote biographies about revolutionaries like Lenin and Pavlik Morozov.	Die Autoren schrieben Biographien über Revolutionäre wie Lenin und Pawlik Morosow.	-1.6232143792419589
Reward and punishment exert their most important neural effects by altering connections within the basal ganglia.	Belohnung und Bestrafung üben ihre wichtigsten neuralen Effekte aus, indem sie Verbindungen innerhalb der Basalganglien verändern.	0.4798902370264071
Cheney resigned as CEO of Halliburton on July 25, 2000.	Cheney trat am 25. Juli 2000 als CEO von Halliburton zurück.	0.3239065323279576
All three were first convicted of the escapes, initial hijacking, kidnappings and robberies in Kingman, Arizona.	Alle drei wurden zuerst wegen der Flucht, anfänglicher Entführung, Entführungen und Raubüberfälle in Kingman, Arizona, verurteilt.	0.6345521561607413
The retreating guerrillas even temporarily overran the post at Paola during their hasty retreat.	Die zurückziehenden Guerillas überrannten sogar vorübergehend den Posten in Paola während ihrer übereilten Exerzitien.	-0.02720085710793781
Hassett then caught Bedser during England's second innings.	Hassett dann gefangen Bedser während Englands zweite Innings.	-3.315601931437968
During the feud, Razor verbally disrespected Hart and the Hart wrestling family.	Während der Fehde missachtete Razor verbal Hart und die Hart Wrestling Familie.	-0.3319736856132916
A federal grand jury indicted Hiss on two counts of perjury.	Eine große Bundesjury klagte Hiss in zwei Anklagepunkten wegen Meineid an.	0.3346544335878554
Those huge corridors and ballrooms couldn't fit inside.	Diese riesigen Flure und Ballsäle konnten nicht innen passen.	-0.1829743856567457
He lauded Hitler for exposing the "conspiracy of World Jewry" and dubbed him "the saviour of Europe".	Er lobte Hitler für die Enthüllung der "Verschwörung des Weltjudentums" und nannte ihn "den Retter Europas".	0.16792282762950805
These bosses were similar to those of Pachyrhinosaurus, but with taller ridges and more pronounced rugosities.	Diese Bosse waren denen des Pachyrhinosaurus ähnlich, aber mit höheren Graten und ausgeprägteren Rupien.	1.0565264145475397
National Guard & Reservist Debt Relief Extension Act	National Guard & Reservist Debt Relief Extension Act	0.0282793649106816
He becomes the Black Thief on the insistence of his greedy aunt Nazneen, uncle Mustafa and narcissist cousin, Gulbadan.	Er wird der Schwarze Dieb auf Drängen seiner gierigen Tante Nazneen, Onkel Mustafa und narzisstischer Cousin Gulbadan.	0.11871824458886016
He then traveled to Ahmedabad for Chehlum, where Mufaddal Saifuddin presided over the sermons.	Dann reiste er nach Ahmedabad nach Chehlum, wo Mufaddal Saifuddin die Predigten leitete.	0.26330142289794944
Darkening of the arena, often accompanied by mood lighting or strobe lighting, such as in The Undertaker's, Triple H's, or Sting's entrances.	Darkening der Arena, oft begleitet von Stimmungsbeleuchtung oder Strobe-Beleuchtung, wie in The Undertaker 's, Triple H' s oder Sting 's Eingängen.	-0.217957103499781
The second attack toward Kelbajar also quickly overran the defenders.	Der zweite Angriff auf Kelbajar überlief auch schnell die Verteidiger.	-1.5079503104695384
A stream rises north of Bearsted and powered two watermills before joining the River Len.	Ein Strom steigt nördlich von Bearsted und versorgt zwei Wassermühlen, bevor er dem Fluss Len beitritt.	-0.9163424371060528
Arthropod prey may include dipteran adults, larvae and pupae, and termites.	Arthropod Beute kann Dipteran Erwachsene, Larven und Puppen, und Termiten gehören.	0.39971466550438106
Hill married Florence "Florrie" Hart, granddaughter of William Hart M.L.C.	Hill heiratete Florence "Florrie" Hart, Enkelin von William Hart M.L.C.	0.1353901500016665
The Italian paratroopers repelled the attack, killing or capturing over 300 of the attackers.	Die italienischen Fallschirmjäger haben den Angriff abgewiesen, mehr als 300 der Angreifer getötet oder gefangen genommen.	0.34402732082443377
A waterspout hit several yachts during the Sydney to Hobart Yacht Race.	Ein Wasserhahn traf mehrere Yachten während des Sydney to Hobart Yacht Race.	0.3584617110084592
Companion destroyer escorts , , and also launched torpedoes.	Companion Zerstörer eskortiert, und startete auch Torpedos.	0.10564748497616666
Mike Timlin relieved Martinez in the bottom of the eighth inning.	Mike Timlin entlastet Martinez in der Unterseite des achten Inning.	0.3432182402718613
He finally succumbed to his wounds on August 13, 1778.	Am 13. August 1778 erlag er schließlich seinen Wunden.	0.200403523860628
She then intervenes in both Camila and Felipe, and Luisana and Bautista relationships.	Dann interveniert sie sowohl in Camila als auch Felipe und Luisana und Bautista Beziehungen.	0.5036093704436793
It debuted at #1 on the Billboard Top Independent Albums chart and #4 on the Billboard 200.	Es debütierte an # 1 auf dem Billboard Top Independent Albums Chart und # 4 auf dem Billboard 200.	-0.22024519027939868
2015 Palarong Pambansa secondary boys baseball MVP.	2015 Palarong Pambansa sekundären Jungen Baseball MVP.	0.16043658133177266
589, which sought impeachment hearings by the Judiciary Committee against Attorney General Alberto Gonzales.	589, die Anklageerhebungen durch das Judikative Komitee gegen Generalstaatsanwalt Alberto Gonzales beantragten.	-0.13530970507618587
Shortly thereafter, Sylvia became delirious, repeatedly moaning and mumbling.	Kurz darauf wurde Sylvia deliriös, stöhnte und murmelte immer wieder.	-0.2405824007757981
He abolished three levels of noble titles—the counts, the viscounts, and the barons—keeping only the princes, the dukes, and the marquesses.	Er schaffte drei Ebenen der edlen Titel Nominierungen die Grafen, die Viscount, und die Barken hielt nur die Fürsten, die Herzöge, und die Marquessen.	-0.13883022745923282
These include the apple snail Pomacea canaliculata, panicle rice mite, rats, and the weed Echinochloa crusgali.	Dazu gehören die Apfelschnecke Pomacea canaliculata, Rispen Reismilbe, Ratten, und das Unkraut Echinochloa crusgali.	0.5861072339281238
So impressed with Jefferson, Wythe would later bequeath his entire library to him.	So beeindruckt von Jefferson, vermachte Wythe ihm später seine gesamte Bibliothek.	-0.08256128483368809
Animator Ben Sharpsteen also minted the classic Mickey, Donald, and Goofy comedy in 1935, with the cartoon Mickey's Service Station.	Auch Animator Ben Sharpsteen prägte 1935 mit der Karikatur Mickey 's Service Station den Klassiker Mickey, Donald und Goofy.	0.4905511317931318
At Fastlane, Big Show, Seth Rollins and Kane defeated Dolph Ziggler, Erick Rowan and Ryback when Kane pinned Ziggler.	Bei Fastlane, Big Show besiegten Seth Rollins und Kane Dolph Ziggler, Erick Rowan und Ryback, als Kane Ziggler fesselte.	-0.21457739289043892
Additionally, zinc toxicosis can occur in high doses of zinc.	Darüber hinaus kann Zinktoxikose in hohen Dosen von Zink auftreten.	0.30524440006091075
The U.S. provided France with 269,644 M1 and M2 carbines from World War II to 1963.	Die USA versorgten Frankreich mit 269.644 M1- und M2-Karbinen vom Zweiten Weltkrieg bis 1963.	-1.0189581545888622
Jones struck a few boundaries but edged onto his stumps off McGrath.	Jones schlug ein paar Grenzen, sondern randete auf seine Stümpfe aus McGrath.	0.09104535221917684
Bhaskar Chandavarkar, 73, Indian sitarist and composer, cancer.	Bhaskar Chandavarkar, 73, indischer Sitarist und Komponist, Krebs.	-0.3498444833899422
Blue Tektites can walk on water, and both Blue and Red Tektites can jump up cliffs.	Blue Tektites können auf dem Wasser laufen, und Blue und Red Tektites können Klippen hochspringen.	0.27355984869618705
In the second balloting, Jindal faced the outgoing lieutenant governor, Kathleen Babineaux Blanco of Lafayette, a Democrat.	Bei der zweiten Abstimmung sah sich Jindal dem scheidenden Vizegouverneur Kathleen Babineaux Blanco von Lafayette, einer Demokraten, gegenüber.	-0.156481692107895
Once over the bridge, the enemy commander blew his bugle, and the Chinese, throwing satchel charges and grenades, overran the CP.	Einmal über die Brücke blies der feindliche Kommandant seinen Winkel, und die Chinesen warfen Geldbeutelladungen und Granaten über die KP.	-0.13283787817461687
Mr Paxman likened the dominance of Scots at Westminster to past British rule in India.	Herr Paxman verglich die Dominanz der Schotten in Westminster mit der früheren britischen Herrschaft in Indien.	-0.07938453188384552
The Ecclesia deposed Phrynichus and elected Pisander and ten other envoys to negotiate with Tissaphernes and Alcibiades.	Die Ecclesia legte Phrynichus ab und wählte Pisander und zehn weitere Gesandte, um mit Tissaphernes und Alcibiades zu verhandeln.	0.5490141552904629
One Israeli divisional commander also commended the Egyptian Sa'iqa.	Ein israelischer Divisionskommandeur lobte auch die ägyptische Sa 'iqa.	0.18844062337102288
Rhett heeds her words and buys Bonnie a Shetland pony, whom she names "Mr. Butler," and teaches her to ride sidesaddle.	Rhett befolgt ihre Worte und kauft Bonnie ein Shetland Pony, das sie "Mr. Butler" nennt, und lehrt sie, sidesaddeln zu reiten.	-0.1676104198680105
A major strike by the Amalgamated Association of Iron and Steel Workers hit Cleveland Rolling Mill in May and June 1882.	Ein großer Streik der Amalgamischen Vereinigung der Eisen- und Stahlarbeiter traf Cleveland Walzwerk im Mai und Juni 1882.	-0.4118089020616185
Bittaker responded by stabbing his pursuer in the chest, narrowly missing his heart.	Bittaker reagierte, indem er seinen Verfolger in die Brust stach und sein Herz knapp vermisste.	0.2660323659975887
They would seize and massacre those who fought bravely and those who behaved cowardly alike."	Sie würden diejenigen ergreifen und massakrieren, die tapfer kämpften, und diejenigen, die sich feige ähnlich benahmen ".	-0.19036010231020986
Texas cattle ranchers considered that quote tantamount to defamation, and promptly sued her for libel.	Texas Viehzüchter betrachteten, dass Zitat gleichbedeutend mit Verleumdung, und verklagte sie prompt für Verleumdung.	-1.1162672454884437
Jadwiga confides in her granddaughter Duchess Constance that she intends to become a nun.	Jadwiga vertraut ihrer Enkelin Herzogin Constance an, Nonne zu werden.	-0.09817304858939106
Mafia bosses reformed their clans, absorbing some of the marauding bandits into their ranks.	Mafia-Bosse reformierten ihre Clans und nahmen einige der marodierenden Banditen in ihre Reihen auf.	0.5550488586616628
Gaia, replica of the Gokstad Ship docked at Museum's Wharf.	Gaia, Replik des Gokstad Ship, dockte am Kai des Museums an.	0.4268693993911333
The competent and qualified Airmen from Technical trades also participate in flying as Flight Engineers, Flight Signallers and Flight Gunners.	Die kompetenten und qualifizierten Airmen aus dem technischen Handwerk sind auch als Flugingenieure, Flugzeichner und Flugschützer am Fliegen beteiligt.	-0.11232008243310193
US 131, a freeway spur accessible from the southbound lanes of US 131.	US 131, ein Autobahnansporn, der von den südgebundenen Fahrspuren der US 131 aus erreichbar ist.	0.37360198042179626
Elizabeth I wears a doublet with fringed braid trim that forms button loops and a matching petticoat.	Elizabeth I trägt ein Doppel mit gesäumten Zöpfen, die Knopfschlaufen und ein passendes Petticoat bilden.	-0.27592714659482226
An extremely rare tornado touched down in Hawaii late on March 23, on the island of Lanai.	Ein extrem seltener Tornado landete Ende März auf Hawaii, auf der Insel Lanai.	0.4823620639279762
Tommy and Tuppence walk to Morgan's Avenue, in a thick fog.	Tommy und Tuppence gehen in dickem Nebel zur Morgan 's Avenue.	0.3698857776141255
Lucius Cornelius Rufinus Sulla, Flamen Dialis circa 250 BC, was the first of the Cornelii to bear the cognomen Sulla.	Lucius Cornelius Rufinus Sulla, Flamen Dialis um 250 v. Chr., war der erste Cornelii, der das Cognomen Sulla trug.	-0.32382369636451064
In the nave and aisles are many monuments, tombs and effigies celebrating the lives of many of its worshippers, gentry and former owners.	Im Kirchenschiff und Gänge sind viele Denkmäler, Gräber und Bildnisse feiert das Leben vieler seiner Anbeter, Wache und ehemalige Besitzer.	0.04970139231891757
Blackwell took 1/8 from two overs, her last international wicket, as Australia dismissed Sri Lanka for 57.	Blackwell nahm 1 / 8 von zwei Overs, ihrem letzten internationalen Docht, als Australien Sri Lanka für 57 abwies.	0.5490141552904629
Thus the player who made the ko threat may now recapture the ko.	So kann der Spieler, der die ko Bedrohung gemacht hat, jetzt den ko zurückgewinnen.	0.9286378455291772
Indeed, with their broad Yankee accents and populist attitudes, Canadians seemed more American than British.	Tatsächlich schienen die Kanadier mit ihren breiten Yankee-Akzenten und populistischen Einstellungen amerikanischer als die Briten.	0.19066571490826897
Blindfold, during an evening of storytelling, relayed the history of the deceased New Mutant Illyana Rasputin to her classmates.	Blindfold, während eines Abends des Geschichtenerzählens, gab die Geschichte der verstorbenen New Mutant Illyana Rasputin an ihre Klassenkameraden weiter.	-0.7975229939549547
It does not emphasize the ruling Caesar, or the ruthless moralist, or the unmoved mover.	Sie betont weder den herrschenden Caesar noch den rücksichtslosen Moralisten oder den unbewegten Mover.	0.3455273304141236
2 #49, the Surfer takes the gauntlet and wears it himself.	2 # 49, der Surfer nimmt den Handschuh und trägt ihn selbst.	0.7523192847226826
Šafářová then played at the Diamond Games and lost in the quarterfinals to fellow countrywoman Karolína Plíšková.	Šafářová spielte dann bei den Diamond Games und verlor im Viertelfinale an Landsleute Karolína Plíšková.	-0.19898020810545655
The fumble was then recovered by Packers cornerback Al Harris.	Der Fumble wurde dann von Packers Eckpfeiler Al Harris zurückgewonnen.	0.0655176887196523
The watercolourist Noel Leaver studied and later taught at the former Burnley School of Art.	Der Aquarellist Noel Leaver studierte und lehrte später an der ehemaligen Burnley School of Art.	-0.261567749401527
This Aṃśa would annihilate despotic Kṣatriya races, offer all lands to the sage Kaśyapa, and would finally reenter him in Mithilā.	Dieser Aاśa würde despotische Rassen ausrotten, alle Länder dem Weisen Kaśyapa anbieten und schließlich in Mithilā wieder in ihn eintreten.	-0.25841467344306485
Scruggs was an inaugural inductee into the International Bluegrass Music Hall of Fame in 1991 and into the North Carolina Music Hall of Fame in 2009.	Scruggs wurde 1991 in die International Bluegrass Music Hall of Fame und 2009 in die North Carolina Music Hall of Fame aufgenommen.	0.3245354421357382
Peas, chickpeas, white beans, cowpeas or green beans are sometimes also added.	Erbsen, Kichererbsen, weiße Bohnen, Kautschukerbsen oder grüne Bohnen werden manchmal auch hinzugefügt.	0.1336072718365036
Instead of professional soldiers, Truman selected two National Guardsmen, Harry H. Vaughan and Louis H. Renfrow, as his military aides.	Statt Berufssoldaten wählte Truman zwei National Guardsmen, Harry H. Vaughan und Louis H. Renfrow, als seine militärischen Helfer aus.	-0.25156776480414034
Rick, overcome with rage, bites one of the bandits' jugular vein, which distracts the other bandits.	Rick, überwältigt von Wut, beißt eine der Banditen 'Jonglea, die die anderen Banditen ablenkt.	-2.936906020242865
Horace Wilkinson BridgeA cantilevered through truss bridge, carrying six lanes of Interstate 10 between Baton Rouge and Port Allen in Louisiana.	Horace Wilkinson BridgeA freilegte durch die Truss-Brücke und trug sechs Fahrspuren der Interstate 10 zwischen Baton Rouge und Port Allen in Louisiana.	-2.974246578557338
In 1971, these ramped up their activity against the British Army and RUC.	1971 steigerten diese ihre Aktivitäten gegen die britische Armee und RUC.	0.4003152799895479
Three Tampa Bay quarterbacks completed a combined 3 of 8 passes for −4 yards.	Drei Tampa Bay Quartiere absolvierten zusammen 3 von 8 Pässen für − 4 Yards.	-3.5306624179006776
In the aftermath of the assassination, the Metropolitan Police and the Home Office rapidly suppressed India House.	Nach der Ermordung unterdrückten die Metropolitan Police und das Home Office Indien House rasch.	1.8718511422622164
Series three premiered on 5 April 2009 on CBBC and on 9 March 2009 on ABC1.	Serie drei Premiere am 5. April 2009 auf CBBC und am 9. März 2009 auf ABC1.	0.06228580656282895
Despite Storm no longer possessing her mutant powers, she defeats Cyclops.	Obwohl Sturm nicht mehr über ihre Mutanten verfügt, besiegt sie Cyclops.	0.3307457975751292
In 1948 the 1st and 2nd battalions were amalgamated into a single battalion, the 1st Battalion.	1948 wurden das 1. und 2. Bataillon zu einem einzigen Bataillon, dem 1. Bataillon, zusammengelegt.	0.8724068541239499
